Date,Close,High,Low,dm_minus,ATR
2019-08-22,10.7253,10.7253,10.7253,0.05744892595870702,0.10915540689134406
2019-08-23,10.5041,10.5041,10.5041,0.06914543552417744,0.11715859503974159
2019-08-26,10.5059,10.5059,10.5059,0.06420647416695162,0.1089186925963486
2019-08-27,10.5157,10.5157,10.5157,0.05962029599481874,0.10183878375018272
2019-08-28,10.5156,10.5156,10.5156,0.055368845036255505,0.09457172564053505
2019-08-29,10.71,10.71,10.71,0.05141392645853297,0.10170231860464175
2019-08-30,10.7261,10.7261,10.7261,0.047741502213038536,0.09558786573227118
2019-09-03,10.6497,10.6497,10.6497,0.049788538249072783,0.0942173035729939
2019-09-04,10.8324,10.8324,10.8324,0.04623221331436945,0.10053749755055078
2019-09-05,11.0853,11.0853,11.0853,0.042929911695917866,0.11142053563935816
2019-09-06,11.1414,11.1414,11.1414,0.03986348885643978,0.10746906806639278
2019-09-09,11.2309,11.2309,11.2309,0.03701609629905742,0.10618556298083426
2019-09-10,11.1792,11.1792,11.1792,0.03806494673313531,0.10229373642385702
2019-09-11,11.3348,11.3348,11.3348,0.03534602155793357,0.1061013272514293
2019-09-12,11.3786,11.3786,11.3786,0.03282130538009742,0.1016512318268414
2019-09-13,11.4006,11.4006,11.4006,0.030476926120633633,0.09596185738779725
2019-09-16,11.2955,11.2955,11.2955,0.03580714632471154,0.09661458193862518
2019-09-17,11.2963,11.2963,11.2963,0.033249492730077344,0.0897706824641626
2019-09-18,11.2986,11.2986,11.2986,0.030874528717277267,0.08352277592574107
2019-09-19,11.3647,11.3647,11.3647,0.028669205025043942,0.08227829181117026
2019-09-20,11.3115,11.3115,11.3115,0.03042140482283702,0.08020127078173674
2019-09-23,11.2028,11.2028,11.2028,0.036012733514169226,0.08223689446639725
2019-09-24,11.147,11.147,11.147,0.03742610980073262,0.080348544716019
2019-09-25,11.1271,11.1271,11.1271,0.036174244725314435,0.07603079121280434
2019-09-26,11.2106,11.2106,11.2106,0.033590369930252405,0.07656430616165365
2019-09-27,11.2179,11.2179,11.2179,0.03119105764422176,0.07161685541603474
2019-09-30,11.2056,11.2056,11.2056,0.029841696306549852,0.06737993692909375
2019-10-01,11.1824,11.1824,11.1824,0.029367289402251858,0.06422422698042518
2019-10-02,10.9458,10.9458,10.9458,0.0441696266053444,0.07653678280483957
2019-10-03,10.9519,10.9519,10.9519,0.041014653131551435,0.071505583802091
2019-10-04,11.1142,11.1142,11.1142,0.03808503492583896,0.07799089952126281
2019-10-07,11.1558,11.1558,11.1558,0.03536467518059553,0.07539154945256483
2019-10-08,10.9633,10.9633,10.9633,0.04658862736596705,0.08375643908484846
2019-10-09,10.9951,10.9951,10.9951,0.04326086815481706,0.08004526473783478
2019-10-10,11.1082,11.1082,11.1082,0.04017080604582414,0.0824063173313906
2019-10-11,11.3322,11.3322,11.3322,0.03730146267239313,0.09252015210536578
2019-10-15,11.421,11.421,11.421,0.034637072408696866,0.09225442694772085
2019-10-16,11.3998,11.3998,11.3998,0.03367728149800609,0.08717911060838053
2019-10-17,11.3881,11.3881,11.3881,0.03210747563973074,0.08178774543788829
2019-10-18,11.2651,11.2651,11.2651,0.038599798950372737,0.08473147797101908
2019-10-21,11.3843,11.3843,11.3843,0.035842670397900823,0.08719351530882472
2019-10-22,11.3939,11.3939,11.3939,0.03328247960689349,0.08165112125363255
2019-10-24,11.4828,11.4828,11.4828,0.030905159593325984,0.08216889831601498
2019-10-25,11.5901,11.5901,11.5901,0.02869764815789318,0.0839639770369287
2019-10-28,11.6937,11.6937,11.6937,0.026647816115652298,0.08536655012690544
2019-10-29,11.5643,11.5643,11.5643,0.033987257924620984,0.08851179659052781
2019-10-30,11.5426,11.5426,11.5426,0.03310959663285998,0.08373952534333481
2019-10-31,11.516,11.516,11.516,0.03264462543917523,0.07965813062659362
2019-11-01,11.6376,11.6376,11.6376,0.03031286645304828,0.08265397847262348
2019-11-04,11.8134,11.8134,11.8134,0.02814766168382335,0.08930726579395895
2019-11-05,11.8876,11.8876,11.8876,0.026137114401224806,0.08822817536965591
2019-11-06,11.8495,11.8495,11.8495,0.02699160623739186,0.0846475913824859
2019-11-07,11.9712,11.9712,11.9712,0.025063634347195437,0.08729419202011951
2019-11-08,11.8903,11.8903,11.8903,0.029051946210459274,0.08683746401514146
2019-11-12,11.9058,11.9058,11.9058,0.02697680718048744,0.08174193083451975
2019-11-13,11.825,11.825,11.825,0.030821320979009685,0.08167465006017573
2019-11-14,11.7826,11.7826,11.7826,0.03164836948564269,0.07886931789560658
2019-11-15,11.9207,11.9207,11.9207,0.02938777165220964,0.08310008092744918
2019-11-18,11.9223,11.9223,11.9223,0.02728864509438819,0.07727864654433074
2019-11-19,11.8939,11.8939,11.8939,0.02736802758804067,0.07378731463095535
2019-11-20,11.8705,11.8705,11.8705,0.027084597044729784,0.07018822071213465
2019-11-21,11.7471,11.7471,11.7471,0.03396426871387348,0.07398906210612713
2019-11-22,11.7857,11.7857,11.7857,0.03153824951037172,0.07146127194563089
2019-11-25,11.9283,11.9283,11.9283,0.029285517394164212,0.07654260968257556
2019-11-26,11.9483,11.9483,11.9483,0.027193694715975315,0.07250385183424864
2019-11-27,12.0162,12.0162,12.0162,0.025251287944360032,0.07217500527361174
2019-11-29,11.9932,11.9932,11.9932,0.025090481662144278,0.06866250488653375
2019-12-02,11.8524,11.8524,11.8524,0.03335544728041011,0.07381518312307914
2019-12-03,11.7295,11.7295,11.7295,0.03975148677669629,0.07732124148037411
2019-12-04,11.8398,11.8398,11.8398,0.036912094857349545,0.07967686709449856
2019-12-06,11.9539,11.9539,11.9539,0.03427551664745405,0.08213566230744249
2019-12-09,11.9061,11.9061,11.9061,0.03524155117460894,0.07968311499475904
2019-12-11,11.9322,11.9322,11.9322,0.032724297514505785,0.07585574963073194
2019-12-12,12.0451,12.0451,12.0451,0.030386847687924774,0.07850176751891078
2019-12-13,12.1499,12.1499,12.1499,0.028216358563809447,0.0803802126992032
2019-12-16,12.2971,12.2971,12.2971,0.026200904377619863,0.08515305465650737
2019-12-17,12.2888,12.2888,12.2888,0.02492226834884418,0.07966355074473107
2019-12-18,12.3157,12.3157,12.3157,0.023142106321596037,0.07589472568660158
2019-12-19,12.3521,12.3521,12.3521,0.021489098725186683,0.07307367384841466
2019-12-20,12.419,12.419,12.419,0.019954163100226265,0.07263269714445868
2019-12-23,12.4743,12.4743,12.4743,0.018528865734430293,0.07139464734712803
2019-12-24,12.4387,12.4387,12.4387,0.019748232468872105,0.06883788681984435
2019-12-26,12.4973,12.4973,12.4973,0.01833764443410626,0.06810660918919437
2019-12-27,12.5354,12.5354,12.5354,0.01702781268771361,0.06596327995959587
2019-12-30,12.4298,12.4298,12.4298,0.023354397500664644,0.0687944742504026
2020-01-02,12.5897,12.5897,12.5897,0.021686226249409937,0.0753020118086547
2020-01-03,12.5648,12.5648,12.5648,0.02191578151746353,0.07170186810561728
2020-01-06,12.5316,12.5316,12.5316,0.022721797123861995,0.06895173466778574
2020-01-07,12.6288,12.6288,12.6288,0.021098811614074314,0.07096946790697023
2020-01-08,12.7288,12.7288,12.7288,0.019591753640829587,0.0730430773433023
2020-01-09,12.8469,12.8469,12.8469,0.018192342665785465,0.07626142896324575
2020-01-10,12.8561,12.8561,12.8561,0.01689288961762652,0.07147132689222026
2020-01-13,12.948,12.948,12.948,0.015686254644419115,0.07293051782911888
2020-01-14,13.0016,13.0016,13.0016,0.014565807883655272,0.07154976655505803
2020-01-15,12.9682,12.9682,12.9682,0.015911107321036757,0.0688247832286846
2020-01-16,13.0535,13.0535,13.0535,0.014774599654856427,0.0700015844270416
2020-01-17,13.1055,13.1055,13.1055,0.013719271107742978,0.06871575696755536
2020-01-21,13.1163,13.1163,13.1163,0.01273932317118419,0.06457891718292838
2020-01-22,13.1796,13.1796,13.1796,0.01182937151584832,0.06448756595555112
2020-01-23,13.1632,13.1632,13.1632,0.012155844979085789,0.061052739814988176
2020-01-24,13.2207,13.2207,13.2207,0.011287570337515773,0.060798972685285814
2020-01-27,12.8875,12.8875,12.8875,0.03428131531849159,0.08025618892635328
2020-01-28,13.0275,13.0275,13.0275,0.0318326499380966,0.08452360400391852
2020-01-29,13.0432,13.0432,13.0432,0.029558889227799073,0.07960763228841576
2020-01-30,12.8365,12.8365,12.8365,0.04221182571376773,0.08868565855513608
2020-01-31,12.7529,12.7529,12.7529,0.04516812387755591,0.08832239722970942
2020-02-03,12.8119,12.8119,12.8119,0.041941829314380875,0.08622794028441041
2020-02-04,13.0869,13.0869,13.0869,0.038945984362929044,0.09971165883743514
2020-02-05,13.1835,13.1835,13.1835,0.036164128336639415,0.09948939749187484
2020-02-06,13.2855,13.2855,13.2855,0.03358097631227805,0.09966872624247715
2020-02-07,13.2974,13.2974,13.2974,0.031182335146843126,0.09339953151016012
2020-02-11,13.4542,13.4542,13.4542,0.028955025493262482,0.09792813640276879
2020-02-12,13.5432,13.5432,13.5432,0.0268868093863985,0.09729041237393722
2020-02-13,13.5448,13.5448,13.5448,0.02496632300148125,0.09045538291803494
2020-02-14,13.5489,13.5489,13.5489,0.023183014215510705,0.08428714128051198
2020-02-18,13.3676,13.3676,13.3676,0.03447708462957336,0.09121663118958974
2020-02-19,13.5605,13.5605,13.5605,0.032014435727281826,0.09847972896229028
2020-02-20,13.4396,13.4396,13.4396,0.038363404604333365,0.10008117689366335
2020-02-21,13.4082,13.4082,13.4082,0.037866018561135466,0.09517537854380823
2020-02-24,12.9183,12.9183,12.9183,0.07015416009436362,0.12336999436374989
2020-02-25,12.8217,12.8217,12.8217,0.07204314865915414,0.12145785190909295
2020-02-26,12.7517,12.7517,12.7517,0.07189720946920725,0.11778229105825888
2020-02-27,12.3676,12.3676,12.3676,0.09419740879387527,0.13680498455498466
2020-02-28,11.9448,11.9448,11.9448,0.11766902245247192,0.15723319994479884
2020-03-02,12.2436,12.2436,12.2436,0.10926409227695738,0.16734511423486267
2020-03-03,12.3472,12.3472,12.3472,0.10145951425688329,0.16279189178934533
2020-03-04,12.2368,12.2368,12.2368,0.10209812038141379,0.15904961380426236
2020-03-05,12.3551,12.3551,12.3551,0.0948053974967923,0.15613892710386418
2020-03-06,11.8895,11.8895,11.8895,0.12129072624781322,0.178243289454249
2020-03-09,11.3325,11.3325,11.3325,0.15241281723097627,0.20529734020826798
2020-03-10,11.2478,11.2478,11.2478,0.14757618742863898,0.19668324447888394
2020-03-11,11.133,11.133,11.133,0.1452350311836802,0.19083444130168087
2020-03-12,10.2671,10.2671,10.2671,0.19671110038598996,0.23905340978120396
2020-03-13,10.2397,10.2397,10.2397,0.18461745035816965,0.22393530908223452
2020-03-16,9.9794,9.9794,9.9794,0.19002334676126106,0.22653278700498178
2020-03-17,9.9615,9.9615,9.9615,0.17772882199238085,0.21163044507578938
2020-03-18,9.562,9.562,9.562,0.19356962042175824,0.22504969899916902
2020-03-19,9.7779,9.7779,9.7779,0.17974321896284906,0.224396149070647
2020-03-20,9.8799,9.8799,9.8799,0.16690441760817692,0.21565356699404756
2020-03-23,9.7372,9.7372,9.7372,0.1651755306361414,0.2104425979229752
2020-03-24,10.4503,10.4503,10.4503,0.15337727844770066,0.24634669807177526
2020-03-25,10.842,10.842,10.842,0.1424217585584542,0.2567290767810526
2020-03-26,11.0614,11.0614,11.0614,0.13224877580417116,0.2540627141538063
2020-03-27,10.804,10.804,10.804,0.14118814896110404,0.25430109171425114
2020-03-30,10.9684,10.9684,10.9684,0.13110328117807593,0.2478795851631746
2020-03-31,11.1467,11.1467,11.1467,0.12173876109384824,0.24290961479433415
2020-04-01,10.6648,10.6648,10.6648,0.14746456387306164,0.25998035659487323
2020-04-02,10.6776,10.6776,10.6776,0.1369313807391945,0.2423246168379675
2020-04-03,10.5228,10.5228,10.5228,0.13820771068640356,0.23607285849235593
2020-04-07,11.4809,11.4809,11.4809,0.1283357313515982,0.2876462257432271
2020-04-08,11.5291,11.5291,11.5291,0.11916889339785894,0.27054292390432505
2020-04-09,11.754,11.754,11.754,0.11065682958367988,0.26728271505399837
2020-04-13,11.4842,11.4842,11.4842,0.12202419889918871,0.2674625211215708
2020-04-14,11.9072,11.9072,11.9072,0.11330818469206295,0.2785723410415107
2020-04-15,11.6445,11.6445,11.6445,0.12397902864267625,0.27743860239568346
2020-04-16,11.8434,11.8434,11.8434,0.11512338373959216,0.27182870222454053
2020-04-17,11.9454,11.9454,11.9454,0.106900284901019,0.2596980806370277
2020-04-20,12.0176,12.0176,12.0176,0.09926455026520531,0.2463053605914791
2020-04-21,11.4177,11.4177,11.4177,0.13502422524637778,0.27156212054931234
2020-04-22,11.6876,11.6876,11.6876,0.12537963772875038,0.2714433976529325
2020-04-23,11.8474,11.8474,11.8474,0.11642394931952893,0.26346886924912943
2020-04-24,11.793,11.793,11.793,0.11199366722526546,0.24853537858843872
2020-04-27,12.1251,12.1251,12.1251,0.10399411956629868,0.2545042801178503
2020-04-28,12.1615,12.1615,12.1615,0.09656596816868933,0.23892540296654052
2020-04-29,12.4993,12.4993,12.4993,0.08966839901376863,0.24598787418323081
2020-04-30,12.3692,12.3692,12.3692,0.09255637051279075,0.23771016888441268
2020-05-05,12.2405,12.2405,12.2405,0.0951380583333102,0.22992372824979773
2020-05-07,12.449,12.449,12.449,0.08834248273806247,0.22839346194623816
2020-05-08,12.5699,12.5699,12.5699,0.08203230539961971,0.22071535752149507
2020-05-11,12.545,12.545,12.545,0.07795142644249822,0.20672854626993972
2020-05-12,12.5921,12.5921,12.5921,0.07238346741088379,0.19532650725064316
2020-05-13,12.1258,12.1258,12.1258,0.10052036259585542,0.214681756732764
2020-05-14,11.9599,11.9599,11.9599,0.10519033669615686,0.2111973455375626
2020-05-15,12.073,12.073,12.073,0.09767674121785194,0.20419039228487218
2020-05-18,12.5377,12.5377,12.5377,0.09069983113085563,0.22279822140739963
2020-05-19,12.6327,12.6327,12.6327,0.08422127176435999,0.21366977702114848
2020-05-20,12.8255,12.8255,12.8255,0.07820546663832915,0.21217907866249375
2020-05-21,12.6565,12.6565,12.6565,0.08469079044988224,0.2090948587580275
2020-05-22,12.5902,12.5902,12.5902,0.08337716256060398,0.19889522598958947
2020-05-26,12.9031,12.9031,12.9031,0.07742165094912822,0.20703842413319584
2020-05-27,12.7774,12.7774,12.7774,0.08087010445276412,0.20122853669510676
2020-05-28,13.0103,13.0103,13.0103,0.07509366842042044,0.2034907840740291
2020-05-29,12.8189,12.8189,12.8189,0.0834012635332522,0.2026271566401695
2020-06-01,12.9801,12.9801,12.9801,0.07744403042373116,0.1996680740230131
2020-06-02,13.0272,13.0272,13.0272,0.0719123139648906,0.18877035444993562
2020-06-04,13.3895,13.3895,13.3895,0.06677572011025332,0.20116532913208846
2020-06-05,13.7158,13.7158,13.7158,0.06200602581666186,0.21010351990837148
2020-06-08,13.7023,13.7023,13.7023,0.05854130968689903,0.19606041134348254
2020-06-09,13.6649,13.6649,13.6649,0.057031216137834274,0.1847275248189441
2020-06-10,13.6581,13.6581,13.6581,0.053443272127987815,0.17201841590330114
2020-06-11,13.1725,13.1725,13.1725,0.08431160983314083,0.1944171004816435
2020-06-12,13.0736,13.0736,13.0736,0.0853536377022024,0.1875944504472384
2020-06-15,12.9432,12.9432,12.9432,0.0885712350091889,0.18350913255814902
2020-06-16,13.3816,13.3816,13.3816,0.08224471822281673,0.2017156230897143
2020-06-17,13.4726,13.4726,13.4726,0.07637009549261423,0.19380736429759002
2020-06-18,13.4022,13.4022,13.4022,0.07594366010028451,0.18499255256204597
2020-06-19,13.5014,13.5014,13.5014,0.07051911295026314,0.1788645130933272
2020-06-22,13.4321,13.4321,13.4321,0.07043203345381577,0.17103847644380243
2020-06-23,13.6676,13.6676,13.6676,0.06540117392139952,0.1756428709835316
2020-06-24,13.2903,13.2903,13.2903,0.08767966149844586,0.19004695162756727
2020-06-25,13.2706,13.2706,13.2706,0.08282397139141333,0.17787931222559644
2020-06-26,13.2739,13.2739,13.2739,0.07690797343488302,0.16540936135233783
2020-06-29,13.2855,13.2855,13.2855,0.07141454676096212,0.15442297839859814
2020-06-30,13.5075,13.5075,13.5075,0.0663135077066071,0.1592499085129845
2020-07-01,13.5272,13.5272,13.5272,0.06157682858470609,0.14928205790491314
2020-07-02,13.723,13.723,13.723,0.05717848368579807,0.15260476805456252
2020-07-07,14.0164,14.0164,14.0164,0.05309430627966927,0.16266157033638043
2020-07-08,13.9206,13.9206,13.9206,0.056144712973978904,0.15788574388378146
2020-07-09,13.9283,13.9283,13.9283,0.0521343763329801,0.1471581907492248
2020-07-10,14.1138,14.1138,14.1138,0.04841049230919553,0.14989689140999463
2020-07-13,14.3327,14.3327,14.3327,0.044952600001395615,0.15482568488070975
2020-07-14,14.0031,14.0031,14.0031,0.06528455714415443,0.16730956453208848
2020-07-15,14.1373,14.1373,14.1373,0.06062137449100027,0.16494459563693914
2020-07-16,14.1738,14.1738,14.1738,0.05629127631307144,0.15576998166287156
2020-07-17,14.3033,14.3033,14.3033,0.05227047086213756,0.1538935544012378
2020-07-20,14.4762,14.4762,14.4762,0.048536865800556134,0.15525115765829234
2020-07-21,14.5908,14.5908,14.5908,0.045069946814801976,0.15234750353984272
2020-07-22,14.5377,14.5377,14.5377,0.045643522042316184,0.14525839614413943
2020-07-23,14.609,14.609,14.609,0.04238327046786491,0.13997565356241504
2020-07-24,14.2687,14.2687,14.2687,0.0636630368630181,0.15428453545081441
2020-07-29,14.3711,14.3711,14.3711,0.059115677087088085,0.1505784972043275
2020-07-30,14.3577,14.3577,14.3577,0.055850271580867465,0.14078003311830387
2020-07-31,14.3269,14.3269,14.3269,0.05406096646794826,0.13292431646699618
2020-08-03,14.6312,14.6312,14.6312,0.05019946886309472,0.1451654367193539
2020-08-04,14.6286,14.6286,14.6286,0.046799506801444964,0.13498219123939975
2020-08-05,14.6827,14.6827,14.6827,0.043456684887055966,0.1292048918651568
2020-08-06,14.7002,14.7002,14.7002,0.0403526359665519,0.12122597101764543
2020-08-07,14.7029,14.7029,14.7029,0.03747030482608385,0.11275983023067053
2020-08-10,14.6684,14.6684,14.6684,0.037258140195649256,0.10716984235705107
2020-08-11,14.7235,14.7235,14.7235,0.03459684446738855,0.1034505679029759
2020-08-13,14.7772,14.7772,14.7772,0.03212564129114648,0.0998969559099062
2020-08-14,14.6866,14.6866,14.6866,0.036302381198921804,0.0992328876306272
2020-08-17,14.7775,14.7775,14.7775,0.033709353970427354,0.09863768137129664
2020-08-18,14.7637,14.7637,14.7637,0.03228725725825394,0.0925778469876325
2020-08-19,14.8455,14.8455,14.8455,0.02998102459695006,0.09180800077423013
2020-08-20,14.7296,14.7296,14.7296,0.03611809426859654,0.09352885786178514
2020-08-21,14.7639,14.7639,14.7639,0.03353823039226819,0.08929822515737187
2020-08-24,14.939,14.939,14.939,0.031142642507106157,0.09542692336041683
2020-08-25,14.9767,14.9767,14.9767,0.028918168042312842,0.09130357169181554
2020-08-26,15.2441,15.2441,15.2441,0.02685258461071905,0.10388188799954311
2020-08-27,15.2516,15.2516,15.2516,0.02493454285281053,0.09699746742814713
2020-08-28,15.2917,15.2917,15.2917,0.023153504077609768,0.09293336261185094
2020-08-31,15.2606,15.2606,15.2606,0.0237211109292091,0.08851669385386159
2020-09-01,15.3171,15.3171,15.3171,0.02202674586283701,0.08622978715001431
2020-09-02,15.4907,15.4907,15.4907,0.020453406872634357,0.09247051663929907
2020-09-03,15.133,15.133,15.133,0.04454244923887496,0.11141547973649217
2020-09-08,14.6394,14.6394,14.6394,0.07661798857895538,0.1387143740410285
2020-09-09,14.7555,14.7555,14.7555,0.07114527510902997,0.1370990616095264
2020-09-10,14.8011,14.8011,14.8011,0.06606346974409924,0.13056341435170307
2020-09-11,14.628,14.628,14.628,0.07370893619094931,0.13360174189801
2020-09-14,14.8163,14.8163,14.8163,0.06844401217731007,0.13750876033386641
2020-09-15,14.8899,14.8899,14.8899,0.06355515416464505,0.13294384888144742
2020-09-16,14.906,14.906,14.906,0.05901550029574182,0.1245978596756297
2020-09-17,14.6654,14.6654,14.6654,0.0719858217031889,0.1328837268416562
2020-09-18,14.5545,14.5545,14.5545,0.07476540586724677,0.13131346063868068
2020-09-21,14.3277,14.3277,14.3277,0.08562501973387207,0.13813392773591784
2020-09-22,14.4803,14.4803,14.4803,0.07950894689573834,0.1391672186119237
2020-09-23,14.5327,14.5327,14.5327,0.07382973640318559,0.13296956013964345
2020-09-24,14.4202,14.4202,14.4202,0.0765918980886724,0.13150744870109754
2020-09-25,14.3991,14.3991,14.3991,0.07262819108233855,0.12362120236530476
2020-09-28,14.794,14.794,14.794,0.06744046314788579,0.1429982593392116
2020-09-29,14.8021,14.8021,14.8021,0.06262328720875109,0.13336266938641067
2020-09-30,14.9289,14.9289,14.9289,0.05815019526526886,0.1328939072873814
2020-10-01,14.9658,14.9658,14.9658,0.05399660988917822,0.12603719962399695
2020-10-02,14.7438,14.7438,14.7438,0.06599685203995119,0.13289168536513998
2020-10-05,14.9037,14.9037,14.9037,0.06128279117995467,0.13482085069620145
2020-10-06,14.911,14.911,14.911,0.056905448952815046,0.12571221850361555
2020-10-07,15.007,15.007,15.007,0.052840774027613974,0.12358991718192873
2020-10-08,15.1751,15.1751,15.1751,0.049066433025641544,0.12676920881179102
2020-10-09,15.3937,15.3937,15.3937,0.04556168780952429,0.13332855103952027
2020-10-14,15.489,15.489,15.489,0.04230728153741541,0.1306122259652688
2020-10-15,15.3537,15.3537,15.3537,0.04894961857045724,0.13094706696774966
2020-10-16,15.488,15.488,15.488,0.04545321724399601,0.13118656218433894
2020-10-19,15.4471,15.4471,15.4471,0.04512798744085335,0.12473752202831465
2020-10-20,15.4105,15.4105,15.4105,0.044518845480792386,0.11844198474057788
2020-10-21,15.3901,15.3901,15.3901,0.042796070803592955,0.11143898583053663
2020-10-22,15.3465,15.3465,15.3465,0.042853494317622,0.10659334398549827
2020-10-26,14.9863,14.9863,14.9863,0.06552110186636334,0.12470810512939132
2020-10-27,15.0519,15.0519,15.0519,0.0608410231616231,0.12048609762014907
2020-10-28,14.6218,14.6218,14.6218,0.08721666436436427,0.14260137636156697
2020-10-29,14.6707,14.6707,14.6707,0.08098690262405253,0.13590842090716931
2020-10-30,14.462,14.462,14.462,0.09010926672233452,0.1411078194138001
2020-11-02,14.5712,14.5712,14.5712,0.08367289052788206,0.13882868945567148
2020-11-03,14.8399,14.8399,14.8399,0.0776962554901762,0.1481052116374093
2020-11-04,15.2319,15.2319,15.2319,0.0721465229551636,0.16552626794902287
2020-11-05,15.425,15.425,15.425,0.06699319988693764,0.16749582023837847
2020-11-06,15.3792,15.3792,15.3792,0.06547939989501352,0.15880326164992287
2020-11-09,15.8965,15.8965,15.8965,0.06080229990251254,0.18441017153207115
2020-11-10,15.5562,15.5562,15.5562,0.0807664213380473,0.19554515927978028
2020-11-12,15.5806,15.5806,15.5806,0.0749973912424725,0.18332050504551026
2020-11-13,15.6317,15.6317,15.6317,0.06964043472515304,0.17387618325654522
2020-11-16,15.9366,15.9366,15.9366,0.06466611795907067,0.18323502730964913
2020-11-17,15.8775,15.8775,15.8775,0.06426853810485139,0.17436823964467424
2020-11-18,15.9635,15.9635,15.9635,0.05967792824021914,0.16805622252719754
2020-11-19,15.8706,15.8706,15.8706,0.062050933365917785,0.16268792091811202
2020-11-20,15.9151,15.9151,15.9151,0.0576187238397808,0.15424592656681838
2020-11-23,15.9586,15.9586,15.9586,0.053503100708367876,0.14633550324061706
2020-11-24,16.2883,16.2883,16.2883,0.04968145065777017,0.15943296729485862
2020-11-25,16.1969,16.1969,16.1969,0.05266134703935802,0.15457346963094015
2020-11-27,16.4064,16.4064,16.4064,0.04889982225083245,0.15849679322873028
2020-11-30,16.2651,16.2651,16.2651,0.05549983494720164,0.15726845085524963
2020-12-01,16.5682,16.5682,16.5682,0.05153556102240152,0.1676849900798747
2020-12-02,16.6161,16.6161,16.6161,0.04785444952080141,0.15912891935988352
2020-12-03,16.7809,16.7809,16.7809,0.04443627455502988,0.15953399654846323
2020-12-04,16.9102,16.9102,16.9102,0.041262254943956314,0.1573744253664302
2020-12-08,16.9272,16.9272,16.9272,0.038314951019388005,0.14734768069739945
2020-12-09,16.9927,16.9927,16.9927,0.03557816880371743,0.14150141779044234
2020-12-14,16.8828,16.8828,16.8828,0.04088687103202331,0.1392441736625536
